x,y,LOCAL_DAY,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_RAIN,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION,MAX_TEMPERATURE,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY,SPEED_MAX_GUST,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_SNOW_FLAG,LOCAL_DATE,SNOW_ON_GROUND,LOCAL_MONTH,LOCAL_YEAR,COOLING_DEGREE_DAYS,ID,HEATING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,PROVINCE_CODE,MEAN_TEMPERATURE,TOTAL_RAIN_FLAG,MIN_REL_HUMIDITY,STATION_NAME,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_SNOW
-78.26666667,45.53333333,24,,,,6080192,,,27,11.2,3.7,18.8,96,44,,-5.2,M,2008-12-24,39,12,2008,0,6080192.2008.12.24,,,ON,-0.8,M,90,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,25,,,,6080192,,,33,1.3,-1.1,28.4,91,32,,-19.6,M,2008-12-25,38,12,2008,0,6080192.2008.12.25,,,ON,-10.4,M,59,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,26,,,,6080192,,,0,0.9,-1.4,27.2,94,0,,-16.9,M,2008-12-26,37,12,2008,0,6080192.2008.12.26,,,ON,-9.2,M,85,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,27,,,,6080192,,,17,13,11.9,12.8,99,33,,-1.5,M,2008-12-27,36,12,2008,0,6080192.2008.12.27,,,ON,5.2,M,92,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,28,,,,6080192,,,23,4.3,12,12.4,96,63,,-0.9,M,2008-12-28,,12,2008,0,6080192.2008.12.28,,,ON,5.6,M,70,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,29,,,0,6080192,,,0,1.8,0.6,19.1,94,0,,-2.7,M,2008-12-29,11,12,2008,0,6080192.2008.12.29,,,ON,-1.1,,62,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,30,,,0,6080192,,,31,0.9,-1.4,26,87,44,,-14.5,M,2008-12-30,14,12,2008,0,6080192.2008.12.30,,,ON,-8,,55,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,31,,,,6080192,,,0,0.7,-13.6,35.6,82,0,,-21.5,M,2008-12-31,13,12,2008,0,6080192.2008.12.31,,,ON,-17.6,M,59,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,1,,,,6080192,,,0,0,-9,36.4,82,0,,-27.8,M,2009-01-01,13,1,2009,0,6080192.2009.1.1,,,ON,-18.4,M,51,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,2,,,0,6080192,,,0,2.7,-2.5,24.4,96,0,,-10.2,M,2009-01-02,13,1,2009,0,6080192.2009.1.2,,,ON,-6.4,,75,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,3,,,,6080192,,,0,0,-7.7,31.7,86,0,,-19.7,M,2009-01-03,16,1,2009,0,6080192.2009.1.3,,,ON,-13.7,M,47,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,4,,,,6080192,,,0,0.6,-6.8,32.6,96,0,,-22.4,M,2009-01-04,17,1,2009,0,6080192.2009.1.4,,,ON,-14.6,M,67,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,5,,,0,6080192,,,0,0.6,-4.8,25.1,96,0,,-9.3,M,2009-01-05,16,1,2009,0,6080192.2009.1.5,,,ON,-7.1,,72,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,6,,,,6080192,,,0,0.7,-2.9,25.9,93,0,,-12.9,M,2009-01-06,18,1,2009,0,6080192.2009.1.6,,,ON,-7.9,M,68,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,7,,,0,6080192,,,10,13.9,-6.6,27.2,90,33,,-11.7,M,2009-01-07,22,1,2009,0,6080192.2009.1.7,,,ON,-9.2,,85,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,8,,,,6080192,,,0,0.7,-9.7,32,85,0,,-18.3,M,2009-01-08,34,1,2009,0,6080192.2009.1.8,,,ON,-14,M,66,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,9,,,,6080192,,,0,0.6,-11.4,38.1,84,0,,-28.8,M,2009-01-09,31,1,2009,0,6080192.2009.1.9,,,ON,-20.1,M,64,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,10,,,,6080192,,,0,0,-7.7,37.9,87,0,,-32,M,2009-01-10,30,1,2009,0,6080192.2009.1.10,,,ON,-19.9,M,59,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,11,,,,6080192,,,0,0,-6.5,34.1,89,0,,-25.6,M,2009-01-11,29,1,2009,0,6080192.2009.1.11,,,ON,-16.1,M,56,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,12,,,,6080192,,,0,0.6,-5.4,32,93,0,,-22.6,M,2009-01-12,28,1,2009,0,6080192.2009.1.12,,,ON,-14,M,80,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,13,,,0,6080192,,,31,4.9,-1.6,31.9,94,33,,-26.1,M,2009-01-13,28,1,2009,0,6080192.2009.1.13,,,ON,-13.9,,73,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,14,,,,6080192,,,0,0,-19.1,45.8,80,0,,-36.4,M,2009-01-14,36,1,2009,0,6080192.2009.1.14,,,ON,-27.8,M,58,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,15,,,,6080192,,,0,0,-17.3,46.7,77,0,,-40.1,M,2009-01-15,34,1,2009,0,6080192.2009.1.15,,,ON,-28.7,M,52,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,16,,,,6080192,,,0,0.6,-17.3,45.9,80,0,,-38.5,M,2009-01-16,34,1,2009,0,6080192.2009.1.16,,,ON,-27.9,M,52,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,17,,,0,6080192,,,0,2,-13.3,37.5,84,0,,-25.7,M,2009-01-17,34,1,2009,0,6080192.2009.1.17,,,ON,-19.5,,55,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,18,,,0,6080192,,,0,4.4,-11.2,31.4,88,0,,-15.6,M,2009-01-18,36,1,2009,0,6080192.2009.1.18,,,ON,-13.4,,80,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,19,,,0,6080192,,,0,2.6,-8,29.3,89,0,,-14.6,M,2009-01-19,41,1,2009,0,6080192.2009.1.19,,,ON,-11.3,,78,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,20,,,,6080192,,,0,0,-12,38.5,88,0,,-28.9,M,2009-01-20,40,1,2009,0,6080192.2009.1.20,,,ON,-20.5,M,61,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,21,,,0,6080192,,,0,2.4,-5,35,95,0,,-29,M,2009-01-21,40,1,2009,0,6080192.2009.1.21,,,ON,-17,,77,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,22,,,,6080192,,,0,0.7,-2.5,22.1,95,0,,-5.6,M,2009-01-22,41,1,2009,0,6080192.2009.1.22,,,ON,-4.1,M,82,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,23,,,,6080192,,,0,1.3,-2.3,27.6,97,0,,-16.8,M,2009-01-23,41,1,2009,0,6080192.2009.1.23,,,ON,-9.6,M,77,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,24,,,,6080192,,,0,0.6,-15.7,39.7,86,0,,-27.7,M,2009-01-24,40,1,2009,0,6080192.2009.1.24,,,ON,-21.7,M,53,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,25,,,0,6080192,,,0,0.6,-13.2,40.1,86,0,,-30.9,M,2009-01-25,40,1,2009,0,6080192.2009.1.25,,,ON,-22.1,,55,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,26,,,,6080192,,,0,0,-9.1,38,88,0,,-30.8,M,2009-01-26,40,1,2009,0,6080192.2009.1.26,,,ON,-20,M,63,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,27,,,,6080192,,,0,0.6,-6,35.2,87,0,,-28.4,M,2009-01-27,39,1,2009,0,6080192.2009.1.27,,,ON,-17.2,M,54,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,28,,,0,6080192,,,0,11.3,-11,34.1,90,0,,-21.2,M,2009-01-28,40,1,2009,0,6080192.2009.1.28,,,ON,-16.1,,82,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,29,,,,6080192,,,0,0,-7.1,31.5,90,0,,-19.9,M,2009-01-29,48,1,2009,0,6080192.2009.1.29,,,ON,-13.5,M,82,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,30,,,0,6080192,,,0,2.4,-5.5,30.4,90,0,,-19.3,M,2009-01-30,51,1,2009,0,6080192.2009.1.30,,,ON,-12.4,,72,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,31,,,0,6080192,,,0,1.4,-11.2,39.1,92,0,,-30.9,M,2009-01-31,51,1,2009,0,6080192.2009.1.31,,,ON,-21.1,,69,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,1,,,,6080192,,,23,0.6,1.6,22.9,97,39,,-11.3,M,2009-02-01,52,2,2009,0,6080192.2009.2.1,,,ON,-4.9,M,63,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,2,,,,6080192,,,0,0.8,-2.4,27.9,88,0,,-17.3,M,2009-02-02,51,2,2009,0,6080192.2009.2.2,,,ON,-9.9,M,48,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,3,,,,6080192,,,0,0,-8.3,32.4,84,0,,-20.4,M,2009-02-03,48,2,2009,0,6080192.2009.2.3,,,ON,-14.4,M,44,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,4,,,,6080192,,,0,0.6,-13.3,38.9,82,0,,-28.5,M,2009-02-04,48,2,2009,0,6080192.2009.2.4,,,ON,-20.9,M,55,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,5,,,,6080192,,,0,0,-12.3,41.6,83,0,,-34.9,M,2009-02-05,47,2,2009,0,6080192.2009.2.5,,,ON,-23.6,M,45,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,6,,,,6080192,,,0,0,-2.3,27.5,90,0,,-16.6,M,2009-02-06,46,2,2009,0,6080192.2009.2.6,,,ON,-9.5,M,57,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,7,,,,6080192,,,26,0,5.1,23.8,96,32,,-16.6,M,2009-02-07,47,2,2009,0,6080192.2009.2.7,,,ON,-5.8,M,78,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,8,,,,6080192,,,28,1.6,1.6,20.5,96,32,,-6.6,M,2009-02-08,40,2,2009,0,6080192.2009.2.8,,,ON,-2.5,M,47,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,9,,,,6080192,,,0,0,0.4,23.8,92,0,,-11.9,M,2009-02-09,39,2,2009,0,6080192.2009.2.9,,,ON,-5.8,M,49,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,10,,,,6080192,,,0,1,6.9,19,99,0,,-8.8,M,2009-02-10,39,2,2009,0,6080192.2009.2.10,,,ON,-1,M,72,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,11,,,,6080192,,,0,11.1,7.5,13.1,99,0,,2.3,M,2009-02-11,33,2,2009,0,6080192.2009.2.11,,,ON,4.9,M,89,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,12,,,,6080192,,,0,16.9,5.4,21.2,98,0,,-11.8,M,2009-02-12,23,2,2009,0,6080192.2009.2.12,,,ON,-3.2,M,75,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,13,,,,6080192,,,0,0.6,-5.6,28.4,88,0,,-15.1,M,2009-02-13,23,2,2009,0,6080192.2009.2.13,,,ON,-10.4,M,51,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,14,,,,6080192,,,0,0,-1.5,28.5,89,0,,-19.5,M,2009-02-14,22,2,2009,0,6080192.2009.2.14,,,ON,-10.5,M,38,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,15,,,,6080192,,,0,0,-2.3,29.7,90,0,,-21,M,2009-02-15,22,2,2009,0,6080192.2009.2.15,,,ON,-11.7,M,48,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,16,,,,6080192,,,0,0,-2.2,30.3,87,0,,-22.4,M,2009-02-16,23,2,2009,0,6080192.2009.2.16,,,ON,-12.3,M,34,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,17,,,,6080192,,,0,0,-1,28.2,91,0,,-19.4,M,2009-02-17,23,2,2009,0,6080192.2009.2.17,,,ON,-10.2,M,47,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,18,,,0,6080192,,,0,4.8,-2.6,24.1,97,0,,-9.6,M,2009-02-18,22,2,2009,0,6080192.2009.2.18,,,ON,-6.1,,75,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,19,,,0,6080192,,,0,3.3,-2.5,26.9,98,0,,-15.3,M,2009-02-19,31,2,2009,0,6080192.2009.2.19,,,ON,-8.9,,73,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,20,,,,6080192,,,0,2,-7,29.2,83,0,,-15.3,M,2009-02-20,35,2,2009,0,6080192.2009.2.20,,,ON,-11.2,M,71,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,21,,,0,6080192,,,0,3.1,-3.3,29.2,90,0,,-19,M,2009-02-21,33,2,2009,0,6080192.2009.2.21,,,ON,-11.2,,37,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,22,,,0,6080192,,,0,5.2,-3.4,25.7,94,0,,-12,M,2009-02-22,38,2,2009,0,6080192.2009.2.22,,,ON,-7.7,,80,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,23,,,,6080192,,,0,0,-9,31,82,0,,-16.9,M,2009-02-23,41,2,2009,0,6080192.2009.2.23,,,ON,-13,M,63,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,24,,,,6080192,,,0,0.6,-5.1,34,85,0,,-26.9,M,2009-02-24,38,2,2009,0,6080192.2009.2.24,,,ON,-16,M,38,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,25,,,,6080192,,,24,1.1,2.7,23.1,94,33,,-12.8,M,2009-02-25,36,2,2009,0,6080192.2009.2.25,,,ON,-5.1,M,36,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,26,,,,6080192,,,0,0,2.3,17.2,99,0,,-0.8,M,2009-02-26,36,2,2009,0,6080192.2009.2.26,,,ON,0.8,M,83,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,27,,,,6080192,,,35,13,5.7,25.8,98,32,,-21.3,M,2009-02-27,33,2,2009,0,6080192.2009.2.27,,,ON,-7.8,M,71,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,28,,,,6080192,,,0,0,-9.7,36.2,84,0,,-26.6,M,2009-02-28,31,2,2009,0,6080192.2009.2.28,,,ON,-18.2,M,36,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,1,,,,6080192,,,0,0,-7.4,35.7,80,0,,-28,M,2009-03-01,31,3,2009,0,6080192.2009.3.1,,,ON,-17.7,M,34,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,2,,,,6080192,,,36,0,-12.6,35.7,82,32,,-22.7,M,2009-03-02,31,3,2009,0,6080192.2009.3.2,,,ON,-17.7,M,41,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,3,,,,6080192,,,0,0,-6.7,34.9,84,0,,-27.1,M,2009-03-03,31,3,2009,0,6080192.2009.3.3,,,ON,-16.9,M,34,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,4,,,,6080192,,,0,0,-1,31.1,86,0,,-25.1,M,2009-03-04,31,3,2009,0,6080192.2009.3.4,,,ON,-13.1,M,31,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,5,,,,6080192,,,0,0,1.6,28,86,0,,-21.6,M,2009-03-05,31,3,2009,0,6080192.2009.3.5,,,ON,-10,M,46,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,6,,,,6080192,,,23,0.6,8.9,13.4,97,37,,0.3,M,2009-03-06,30,3,2009,0,6080192.2009.3.6,,,ON,4.6,M,79,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,7,,,,6080192,,,0,0,7.3,14.7,92,0,,-0.8,M,2009-03-07,23,3,2009,0,6080192.2009.3.7,,,ON,3.3,M,52,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,8,,,,6080192,,,12,0,3.8,18.1,90,32,,-4,M,2009-03-08,21,3,2009,0,6080192.2009.3.8,,,ON,-0.1,M,31,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,9,,,0,6080192,,,0,5.5,4.2,20.1,96,0,,-8.3,M,2009-03-09,23,3,2009,0,6080192.2009.3.9,,,ON,-2.1,,57,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,10,,,,6080192,,,0,1.5,3.8,20.4,96,0,,-8.6,M,2009-03-10,22,3,2009,0,6080192.2009.3.10,,,ON,-2.4,M,64,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,11,,,,6080192,,,25,13.1,4.4,21.5,97,56,,-11.4,M,2009-03-11,20,3,2009,0,6080192.2009.3.11,,,ON,-3.5,M,63,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,12,,,,6080192,,,0,0,-7.6,31,85,0,,-18.4,M,2009-03-12,20,3,2009,0,6080192.2009.3.12,,,ON,-13,M,31,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,13,,,,6080192,,,0,0.6,-2.5,30.8,86,0,,-23.1,M,2009-03-13,20,3,2009,0,6080192.2009.3.13,,,ON,-12.8,M,38,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,14,,,,6080192,,,24,0,4.9,22.4,91,32,,-13.6,M,2009-03-14,20,3,2009,0,6080192.2009.3.14,,,ON,-4.4,M,40,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,15,,,,6080192,,,0,0,9.7,18,94,0,,-9.7,M,2009-03-15,19,3,2009,0,6080192.2009.3.15,,,ON,0,M,33,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,16,,,,6080192,,,0,0,11.4,16.7,95,0,,-8.9,M,2009-03-16,15,3,2009,0,6080192.2009.3.16,,,ON,1.3,M,27,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,17,,,,6080192,,,0,0,12.3,15.8,95,0,,-7.9,M,2009-03-17,13,3,2009,0,6080192.2009.3.17,,,ON,2.2,M,28,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,18,,,,6080192,,,23,0,11.2,13.7,82,35,,-2.7,M,2009-03-18,10,3,2009,0,6080192.2009.3.18,,,ON,4.3,M,21,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,19,,,,6080192,,,0,0,-0.6,23.5,80,0,,-10.3,M,2009-03-19,6,3,2009,0,6080192.2009.3.19,,,ON,-5.5,M,34,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,20,,,,6080192,,,0,0,1.2,24.9,89,0,,-14.9,M,2009-03-20,6,3,2009,0,6080192.2009.3.20,,,ON,-6.9,M,24,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,21,,,,6080192,,,0,0,3.6,23.7,90,0,,-14.9,M,2009-03-21,6,3,2009,0,6080192.2009.3.21,,,ON,-5.7,M,39,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,22,,,,6080192,,,0,0.6,-0.7,25.1,84,0,,-13.5,M,2009-03-22,4,3,2009,0,6080192.2009.3.22,,,ON,-7.1,M,21,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,23,,,,6080192,,,0,0,-1.5,26.8,86,0,,-16,M,2009-03-23,5,3,2009,0,6080192.2009.3.23,,,ON,-8.8,M,26,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,24,,,,6080192,,,0,0,4.9,24.1,88,0,,-17,M,2009-03-24,4,3,2009,0,6080192.2009.3.24,,,ON,-6.1,M,19,ALGONQUIN PARK EAST GATE,,,,,
